L1,L2,L3,RAM
51,45,72,294
45,51,72,300
45,48,69,309
54,51,69,303
51,45,69,639
45,45,72,297
45,51,69,1218
54,45,72,294
45,51,69,1215
45,45,78,297
45,51,69,1116
54,45,69,294
45,45,72,1224
45,54,72,294
51,54,72,1215
54,45,72,291
45,51,69,1224
45,45,72,297
51,45,69,1197
48,48,69,300
45,48,69,465
45,54,69,294
51,48,63,1212
48,54,69,294
45,51,75,1218
51,45,69,294
45,45,69,1209
48,51,69,294
45,51,72,1218
51,45,69,297
45,45,69,1218
48,51,69,294
45,45,72,1215
51,45,69,300
45,51,72,1200
48,45,69,294
51,54,72,1227
45,54,72,294
45,45,69,306
48,45,75,300
51,51,72,306
48,48,63,645
51,45,69,297
45,45,69,1221
45,54,72,294
48,45,69,1212
51,45,72,294
45,51,69,1221
45,45,69,294
54,51,63,1194
51,45,72,294
45,45,69,1218
45,45,69,294
54,51,75,1212
45,48,69,294
45,45,72,555
45,51,72,294
51,45,69,1200
45,54,72,294
45,45,69,1224
54,51,72,294
51,45,69,1215
45,51,69,291
45,48,69,1224
54,45,69,294
48,45,69,1197
45,54,72,297
45,48,69,1221
51,48,75,294
48,45,72,1212
45,48,69,294
51,45,63,1221
45,48,69,294
45,45,72,306
48,51,69,294
51,48,72,894
45,54,69,294
45,45,72,1218
54,54,69,297
51,48,69,1218
45,51,69,294
48,48,72,294
51,48,78,300
45,45,69,300
45,45,63,300
48,51,72,720
51,45,72,294
45,51,72,1215
45,45,63,291
45,48,69,1215
51,45,72,294
45,45,69,507
48,48,69,294
51,45,72,1221
45,45,69,294
45,51,69,1212
48,45,72,294
51,48,75,1203
45,48,72,294
45,45,69,1209
54,45,69,294
51,54,69,1218
45,45,72,297
45,54,69,1218
54,45,69,294
45,51,69,294
45,45,69,300
45,51,63,300
54,45,72,309
45,45,69,300
45,54,69,306
51,45,63,552
54,45,75,294
45,51,72,1188
45,48,69,297
54,51,72,1221
45,45,69,294
45,45,69,1212
45,48,69,294
54,51,72,1221
45,45,69,294
45,45,72,1194
51,45,72,294
54,48,69,1218
45,51,69,294
45,45,69,1212
51,51,84,294
48,48,72,300
45,45,72,300
45,45,69,309
51,45,72,297
45,45,69,897
48,54,69,294
51,51,72,1215
45,45,72,291
45,45,69,1224
48,45,72,294
51,51,69,1197
45,45,72,297
45,54,69,1221
54,45,72,294
51,45,75,1212
45,48,69,294
45,54,69,1221
54,48,69,294
45,51,72,792
45,45,69,294
45,45,72,1209
54,45,69,294
45,45,69,1218
45,45,69,297
51,51,72,1218
54,48,63,294
45,45,69,294
45,48,69,300
51,45,69,300
48,51,78,300
45,48,69,720
45,51,72,294
51,45,63,1215
48,48,69,291
45,45,72,1215
51,51,69,294
54,45,69,300
45,51,72,303
45,45,69,300
51,45,69,294
48,45,69,1008
45,45,72,294
45,45,63,1230
51,45,78,291
48,51,69,1230
45,45,72,294
51,45,69,1239
45,45,72,294
48,54,69,1230
45,45,72,294
51,45,69,1200
45,51,72,297
48,45,69,1218
45,45,72,294
51,51,69,273
45,45,69,294
48,45,63,1212
51,45,69,294
45,45,78,1188
45,45,69,297
48,51,72,1221
51,54,69,294
45,45,69,1212
45,54,72,294
54,45,69,1221
51,45,72,294
45,54,69,1194
45,45,63,294
54,48,72,1218
45,45,72,294
45,45,69,1209
45,45,69,294
54,51,69,519
45,51,75,294
45,45,69,1200
51,45,69,294
54,45,69,1224
45,45,72,294
45,51,72,1215
51,45,72,291
48,45,69,1224
45,51,69,294
45,45,69,1197
51,51,63,297
48,48,69,1221
45,51,72,294
51,48,72,1212
45,51,75,294
48,45,69,1221
45,54,63,294
51,45,69,300
45,54,72,309
48,48,69,303
45,45,69,603
51,45,63,294
45,45,72,1218
48,45,69,297
51,45,72,1218
45,45,72,294
45,54,69,1215
48,45,72,294
51,45,72,1218
45,51,63,294
45,48,69,1224
54,51,69,294
51,45,69,1215
45,51,63,294
48,45,69,1212
51,51,63,306
45,48,69,504
45,48,72,294
48,45,69,1221
51,48,72,294
45,45,69,1212
45,45,63,297
54,45,63,1203
51,48,72,294
45,45,84,1209
45,54,63,294
54,45,72,1218
45,51,69,297
45,45,72,1218
45,45,69,294
54,48,72,1215
45,51,69,294
45,45,72,1218
51,48,69,303
54,45,69,561
45,51,63,291
45,48,72,1224
51,51,69,303
48,45,75,1197
45,45,72,297
45,45,69,1221
51,48,69,294
48,51,69,1212
45,45,69,294
51,51,69,1221
45,45,72,294
48,45,69,1212
45,48,63,294
51,48,69,1218
45,45,69,294
48,45,69,1209
45,54,69,309
51,45,72,306
45,51,75,300
48,48,69,444
51,48,69,294
45,54,69,1224
45,45,72,294
48,45,69,1215
51,45,69,291
45,45,69,1224
45,54,63,303
54,45,72,1197
51,51,69,297
45,45,69,1221
45,51,72,294
54,45,69,1212
45,45,75,294
45,45,69,1221
45,54,69,294
54,45,69,300
45,45,69,306
45,51,72,300
51,48,69,642
54,48,72,294
45,51,69,1218
45,51,72,297
51,45,69,1209
48,51,72,294
45,45,72,1215
45,51,72,294
51,48,69,1218
48,54,75,294
45,45,72,1224
51,51,69,294
45,45,72,1200
48,45,69,291
45,45,69,531
51,51,72,294
45,45,72,1212
48,51,69,294
45,45,72,1221
51,45,72,294
45,45,72,1185
48,45,72,294
51,51,72,1218
45,45,72,294
45,45,75,1209
48,45,72,294
51,51,69,1218
45,45,69,297
48,45,72,1209
45,51,69,294
51,48,69,1215
45,51,69,297
48,45,69,789
51,51,72,294
45,48,72,1215
45,45,69,291
48,48,69,1212
51,54,69,294
45,54,75,1215
45,45,69,297
54,45,69,1221
51,45,69,294
45,51,72,1212
45,48,72,294
54,54,69,1203
45,45,72,303
45,48,69,255
45,45,69,300
54,45,69,291
45,54,72,381
45,51,72,255
51,45,72,1179
54,48,69,291
45,51,75,1149
45,45,69,294
51,45,72,1236
48,45,69,294
45,45,63,1251
45,45,69,294
51,45,69,1236
48,51,72,297
45,48,69,1233
51,48,69,294
45,45,69,1212
48,54,72,294
45,45,63,1221
51,45,69,294
45,45,69,1212
48,45,75,300
45,45,72,300
51,48,69,300
45,45,63,300
48,51,63,501
51,45,69,294
45,51,69,1215
45,54,69,294
48,45,72,1182
51,54,69,294
45,45,72,1224
45,51,69,294
54,45,69,1215
51,51,72,291
45,48,78,1224
45,45,69,294
54,45,69,1197
45,54,69,297
45,45,69,1152
45,45,69,294
54,51,69,1230
45,51,69,294
45,93,69,1239
51,51,69,294
54,45,69,1209
45,45,72,291
45,48,63,1236
51,45,69,294
48,45,69,1245
45,51,78,294
45,51,63,1236
51,45,69,294
48,45,69,1179
45,45,69,291
51,51,63,1224
45,45,63,294
48,51,69,363
45,45,72,294
51,45,63,1212
45,45,69,294
48,45,69,1203
45,45,72,294
51,45,69,1212
45,48,75,294
48,54,72,1218
51,45,69,294
45,54,69,1209
45,45,72,294
48,45,72,1179
51,45,63,297
45,45,69,1218
45,51,72,294
54,48,69,1215
51,51,69,294
45,51,69,960
45,48,69,297
54,45,69,1221
45,45,72,291
45,45,75,1233
45,51,69,294
54,48,69,1248
45,54,72,294
45,45,69,1233
51,45,72,294
54,51,69,1230
45,45,69,291
45,51,72,1221
51,45,69,294
48,45,72,1218
45,45,69,297
45,45,72,1218
51,45,69,294
48,45,69,537
45,45,69,294
51,45,69,1215
45,45,72,294
48,51,63,1215
45,51,72,291
51,45,63,1224
45,48,72,294
48,45,72,1176
45,48,72,297
51,45,69,1221
45,51,69,294
48,45,69,1212
51,48,69,294
45,45,69,1221
45,45,78,294
48,54,69,1173
51,45,69,294
45,51,69,1161
45,45,69,294
54,54,69,1227
51,45,63,294
45,45,69,1251
45,48,63,294
54,51,69,1227
45,45,69,294
45,51,69,1251
45,45,69,294
54,45,72,1236
45,51,69,294
45,45,75,1233
51,45,72,294
54,51,72,1197
45,45,69,294
45,51,69,1221
51,45,69,294
48,51,72,294
45,45,69,1032
45,51,69,294
51,45,69,1239
48,54,69,297
45,45,63,1230
51,45,69,291
45,45,69,1236
48,45,84,294
45,45,69,1245
51,48,69,294
45,45,72,1251
48,54,69,297
45,54,72,1200
51,51,69,291
45,45,69,1224
48,51,69,294
51,45,72,1215
45,45,69,306
45,51,72,303
48,45,69,309
51,45,69,294
45,45,69,1146
45,45,78,294
54,51,69,1218
51,45,72,297
45,45,72,1218
45,51,69,294
54,51,69,1179
45,48,72,294
45,48,69,1218
45,45,69,294
54,45,69,1224
45,45,69,294
45,45,69,1215
51,51,69,291
54,45,69,294
45,45,69,303
45,54,75,309
51,45,69,303
48,45,69,495
45,51,72,294
45,48,72,1221
51,54,72,294
48,45,72,1173
45,45,72,294
51,45,69,1218
45,48,69,294
48,51,69,1209
45,54,63,294
51,45,69,1218
45,45,72,297
48,45,75,1128
45,45,72,294
51,45,69,294
45,45,69,303
48,45,69,309
51,51,69,303
45,54,69,711
45,48,72,291
48,48,69,1188
51,51,69,294
45,48,69,1215
45,45,69,297
54,45,72,1221
51,45,69,294
45,45,72,1212
45,45,69,294
54,51,69,1185
45,45,63,294
45,51,69,1212
45,51,69,294
54,48,69,615
45,51,69,294
45,45,72,1239
51,45,63,294
54,45,69,1209
45,45,63,291
45,54,72,1236
51,45,72,294
48,45,69,1245
45,45,69,294
45,48,81,1251
51,45,63,294
45,48,69,1191
51,51,69,291
45,48,72,1224
48,51,72,294
45,45,72,1215
51,48,69,297
45,51,72,300
48,45,69,603
54,51,69,291
45,48,69,1182
45,45,69,294
45,54,69,1218
54,51,75,297
45,45,69,1218
45,45,69,294
51,51,69,1215
45,54,69,294
48,45,72,1179
45,45,69,294
51,45,72,1224
45,51,69,294
48,45,69,1215
45,45,69,291
51,45,69,1224
45,45,69,909
48,45,69,294
51,45,72,1212
45,48,78,294
45,51,69,1221
48,51,72,294
51,45,69,1212
45,45,72,294
48,51,72,1182
45,45,63,294
51,51,69,1209
45,45,72,294
48,45,69,1218
51,48,72,297
45,51,69,1218
45,45,72,294
48,45,69,1179
51,51,81,297
45,45,69,300
45,54,69,300
54,45,69,282
51,48,69,291
45,45,69,1224
45,45,69,294
54,51,72,1179
45,45,69,297
45,51,72,1221
45,45,69,294
54,51,72,1212
45,45,69,294
45,45,69,1221
51,45,69,294
51,45,78,1158
45,45,72,294
45,45,69,1218
54,45,69,294
45,45,72,294
45,48,72,309
45,48,69,303
54,51,69,309
45,51,69,651
45,45,72,294
51,54,69,1224
54,45,69,294
45,54,72,1215
45,45,72,291
51,51,69,1224
48,45,75,294
48,48,63,1176
45,51,72,297
51,45,72,1221
45,45,69,294
48,51,69,1212
51,45,72,297
45,45,69,300
45,45,69,300
45,45,69,300
54,45,69,537
45,51,72,294
45,45,72,1209
51,48,63,294
54,48,78,1218
45,51,69,297
45,45,72,1218
51,51,69,294
48,48,69,1179
45,51,72,294
45,45,69,1218
51,51,72,294
48,45,69,1224
45,45,69,294
51,45,69,1215
45,45,69,300
48,45,69,309
45,51,69,303
51,45,69,309
45,45,75,765
48,45,63,294
45,45,69,1212
51,51,72,294
45,45,72,1203
48,45,69,294
51,45,72,1212
45,45,69,294
45,45,69,1218
48,51,69,294
51,45,72,1209
45,51,69,294
45,45,72,1203
54,45,72,297
51,51,69,444
45,48,75,294
45,45,72,1224
54,45,72,294
45,45,72,1215
45,45,69,291
45,51,69,294
54,45,69,309
45,51,69,303
45,45,69,309
51,51,72,729
54,45,69,294
45,51,72,1212
45,45,72,294
51,45,72,294
48,45,78,309
45,45,72,303
45,54,69,306
51,45,69,906
48,45,69,294
45,51,72,1218
51,45,69,297
45,45,72,1209
48,45,63,294
45,51,69,1215
51,45,69,294
45,54,69,1218
48,45,69,294
45,51,72,1224
51,45,69,294
45,45,75,1200
48,51,69,291
51,45,69,1224
45,45,69,294
45,51,69,1215
48,48,72,291
51,45,69,504
45,48,72,294
45,51,69,1194
54,51,69,300
51,45,69,315
45,51,72,294
45,48,69,1146
54,51,69,294
45,45,69,1218
45,45,75,297
45,54,69,1191
54,45,72,294
45,51,72,1215
45,45,69,294
51,51,72,1218
54,51,69,294
45,45,69,1224
45,45,69,294
51,45,69,300
48,51,72,309
45,54,69,303
45,45,72,294
51,45,72,1035
48,54,75,294
45,45,72,1212
51,45,69,294
45,51,69,1203
48,45,69,294
45,45,69,1212
51,45,72,294
45,45,69,1218
48,54,69,294
45,45,69,1209
51,45,69,294
45,48,69,1203
48,51,69,297
51,45,69,384
45,45,63,294
45,45,75,1215
48,54,69,294
51,45,72,1215
45,51,69,291
45,45,69,1212
54,45,72,294
51,45,69,1215
45,48,72,297
45,45,69,1221
54,51,69,294
45,45,72,1212
45,51,72,294
45,54,69,1203
54,45,72,294
45,45,69,1212
45,45,75,294
51,54,72,300
54,45,69,300
45,51,72,300
45,45,69,612
51,45,69,291
48,45,72,1209
45,48,72,294
45,51,69,1215
51,45,72,294
48,45,69,1218
45,45,69,294
51,45,69,1224
45,45,72,297
48,45,75,1200
45,45,69,291
51,51,63,1224
45,45,72,294
48,45,69,1215
45,45,69,294
51,51,69,303
45,51,72,309
48,45,69,303
51,45,69,303
45,45,72,1053
45,45,69,294
48,45,69,1218
51,54,72,297
45,45,69,1218
45,51,75,789
54,45,63,294
51,45,63,1218
45,45,69,294
45,54,69,1224
54,51,72,294
45,45,69,1215
45,45,69,291
45,45,69,300
54,51,72,294
45,45,69,867
45,45,69,291
51,54,69,1233
54,45,63,294
45,45,72,1248
45,45,75,294
51,45,72,1221
48,45,69,294
45,45,69,1239
45,45,69,291
51,48,72,1221
48,51,72,294
45,45,69,1218
51,45,72,297
45,45,72,1209
48,51,69,294
45,45,69,498
51,45,72,294
45,54,72,1197
48,48,84,294
45,45,72,1215
51,54,63,291
45,45,72,1212
48,51,69,294
51,45,72,1215
45,45,69,297
45,45,72,1221
48,51,69,294
51,48,69,1212
45,45,72,294
45,48,69,1203
54,45,69,294
51,45,69,1212
45,45,69,294
45,45,75,297
54,54,69,294
45,45,72,1182
45,54,69,294
45,45,72,1200
54,45,72,294
45,54,69,1218
45,48,63,294
51,51,72,1224
54,51,69,294
45,45,69,1215
45,48,69,291
51,45,69,1212
48,45,63,294
45,51,78,1215
45,45,75,297
51,54,72,1221
48,45,69,294
45,51,69,537
51,45,69,735
45,54,72,300
48,45,72,1209
45,54,72,294
51,45,69,1227
45,45,72,291
48,45,69,1218
45,51,72,294
51,45,69,1224
45,51,72,297
48,45,69,1200
51,45,72,291
45,45,69,1224
45,51,63,294
48,45,63,1215
51,54,72,294
45,45,69,1221
45,45,69,300
54,54,69,360
51,45,72,294
45,51,69,1209
45,45,69,294
54,45,69,1218
45,48,72,294
45,51,63,1218
45,45,75,294
54,45,69,1215
45,45,69,291
45,45,72,1218
51,45,72,294
54,45,69,1224
45,51,69,297
45,45,69,1215
51,45,72,294
48,51,72,1215
45,45,69,1260
45,51,72,294
51,45,69,1212
48,45,69,291
45,45,75,1221
51,54,69,294
45,45,69,1194
48,45,69,297
45,54,69,1218
51,45,69,294
45,48,72,1209
48,51,69,294
45,51,72,1218
51,45,72,294
45,51,69,1209
48,54,69,294
51,48,69,1227
45,45,69,291
45,45,72,432
48,48,81,294
51,45,69,1212
45,48,72,294
45,45,72,1197
8400,45,69,294
57,54,69,1221
45,84,69,294
48,51,72,1212
48,54,69,291
57,45,72,1221
60,51,69,294
57,45,72,1194
51,45,69,297
48,45,69,1218
57,45,63,294
54,48,78,1209
60,51,69,297
45,48,63,306
51,51,72,294
51,45,69,963
54,51,69,291
60,45,72,1218
48,48,72,294
51,51,69,1224
63,45,72,297
57,45,69,1215
54,51,69,291
54,45,69,1212
57,48,69,294
57,51,78,1215
63,48,69,294
51,45,69,1221
57,45,69,294
48,51,72,1215
51,45,69,291
66,51,69,528
54,45,72,294
57,51,72,1209
60,45,69,291
51,48,69,624
54,54,63,300
57,45,72,300
60,54,72,1104
54,51,69,300
60,45,75,1200
60,54,72,294
51,45,72,1224
57,45,72,297
60,51,69,1215
51,45,69,291
51,45,69,1224
57,48,69,300
57,54,63,1200
48,45,72,294
51,45,69,924
45,51,69,291
45,45,69,1221
45,48,72,294
54,48,72,1212
57,54,75,309
45,48,69,294
57,51,69,306
159,51,69,300
159,48,69,306
57,45,69,471
48,45,69,294
54,45,72,1218
54,51,72,294
63,45,69,1215
54,48,69,294
45,45,72,1218
45,45,72,300
51,45,72,441
57,51,75,294
114,48,69,1215
54,45,72,300
45,51,69,1212
45,45,72,294
51,45,72,1212
48,51,72,291
45,45,69,1221
51,45,69,294
45,54,69,1212
48,45,69,297
45,45,69,1218
51,51,69,294
45,45,69,1209
48,51,72,294
45,48,75,1218
51,51,69,309
45,45,69,300
48,51,69,303
51,45,69,564
45,48,72,294
45,45,72,1224
48,45,69,297
51,45,72,1215
45,45,63,291
45,51,69,1224
54,51,63,300
51,45,72,1197
45,54,69,294
45,45,75,1221
54,48,72,294
45,45,69,1212
45,54,63,294
45,51,69,1221
54,48,69,492
45,51,72,294
45,45,72,1218
51,51,69,294
54,45,63,1218
45,51,69,294
45,45,69,1227
51,54,69,291
48,45,72,1200
45,54,69,294
45,45,78,1224
51,45,72,297
48,51,72,1215
45,54,72,291
51,48,72,1224
45,45,72,294
45,51,72,1197
51,45,69,291
45,48,72,300
45,45,69,309
48,51,72,690
51,45,69,294
45,45,69,1212
45,51,72,297
54,45,63,1164
51,45,75,294
45,45,69,255
45,45,69,294
54,45,69,255
45,51,63,294
45,45,69,300
45,45,72,306
54,51,72,300
45,45,69,300
45,45,72,993
51,45,69,294
54,51,69,432
45,48,69,300
45,48,63,1197
51,45,75,294
48,48,69,1185
45,54,69,294
45,48,72,1212
51,54,69,291
48,45,69,1221
45,45,72,294
51,45,69,1212
45,45,69,297
48,51,72,1182
45,48,69,294
51,45,69,1209
45,45,69,294
48,45,72,1218
45,45,69,291
51,54,75,309
45,51,69,306
45,48,69,303
51,45,69,294
48,45,69,1152
45,51,72,798
45,48,69,294
51,45,69,1140
48,51,69,294
45,45,69,1194
51,51,72,291
45,45,69,1197
48,51,69,291
45,45,69,1221
51,45,69,294
45,51,75,1212
48,45,69,297
45,45,69,1218
51,45,69,303
45,51,69,600
45,48,69,291
54,45,72,1218
45,54,72,294
45,48,72,1224
45,54,72,297
54,45,69,1215
45,45,69,294
45,51,72,1212
51,48,69,294
54,51,75,1215
45,45,69,294
45,51,69,879
51,45,69,306
48,45,72,294
45,45,72,300
45,45,72,306
51,51,69,1233
48,45,69,294
45,45,69,1257
51,51,72,294
45,45,72,1218
48,48,72,294
45,54,72,1209
51,45,72,294
48,45,84,1227
45,48,72,291
45,54,69,1218
51,45,72,294
48,45,69,1224
45,51,75,297
51,48,72,1200
45,51,69,291
48,54,72,255
45,45,69,306
51,54,69,252
45,45,72,252
48,51,69,294
45,45,72,255
51,45,81,255
45,45,72,300
51,45,72,309
45,45,69,300
45,51,72,306
51,45,72,294
54,51,63,1119
45,45,69,294
45,51,69,1200
54,48,69,294
45,51,72,1218
45,51,72,294
45,45,72,1227
54,51,63,291
45,48,72,300
45,45,81,357
54,45,72,294
51,45,69,1233
45,45,87,294
45,45,84,1233
54,45,60,294
45,54,60,303
45,45,87,294
45,54,60,1044
51,45,84,294
45,51,87,1239
45,45,87,294
51,45,87,1209
54,45,57,294
45,45,93,1218
45,51,60,294
51,48,57,1218
45,51,72,285
48,45,72,294
45,45,72,1224
51,45,72,297
45,45,72,1215
48,48,72,291
51,48,72,1224
45,54,69,294
45,48,72,1014
48,54,69,306
51,45,72,300
45,45,72,306
45,54,75,300
54,45,69,294
51,51,69,819
45,51,69,294
45,45,69,1194
54,51,69,297
45,48,72,720
45,45,72,300
45,45,72,1200
54,48,69,294
45,45,69,1224
45,45,63,297
51,48,69,1179
54,54,69,291
45,45,81,1224
45,51,69,294
51,45,69,1215
48,51,69,300
45,45,69,294
45,51,69,1203
54,48,72,300
45,51,69,405
45,48,69,309
51,48,69,309
54,54,69,252
45,45,69,309
45,51,69,300
51,45,69,255
48,54,72,264
45,51,75,660
45,48,72,252
51,45,69,531
48,51,69,300
45,45,63,291
51,45,69,294
45,51,72,1236
48,45,72,291
45,45,72,1185
51,48,72,294
45,51,72,1215
48,45,72,294
45,45,69,1221
51,45,69,291
45,45,78,894
48,45,69,300
51,45,72,1218
45,51,72,294
45,45,69,1245
48,45,69,300
51,54,69,1254
45,48,69,294
45,51,69,1071
45,45,69,261
51,54,72,849
45,48,63,300
48,51,72,306
51,45,69,294
45,51,69,906
45,45,75,294
48,45,72,1215
51,45,69,303
45,51,72,306
45,45,69,294
54,54,69,1017
51,45,72,294
45,51,69,1212
45,48,63,297
54,45,69,1218
45,51,72,294
45,48,69,1173
45,45,69,294
54,45,69,1218
45,54,75,294
45,45,69,1218
51,45,72,294
54,48,63,1227
45,54,69,291
45,45,72,1179
51,45,72,294
48,45,69,960
45,54,72,294
45,51,69,1233
51,54,72,294
48,45,69,1248
45,45,72,294
51,51,69,1194
45,45,69,294
48,48,78,1239
45,45,72,291
51,51,69,1230
45,54,69,294
48,45,69,1218
45,45,72,294
51,45,69,1182
45,45,69,294
48,51,72,1227
51,48,69,300
45,45,63,309
45,51,69,303
48,51,69,297
51,45,69,807
45,45,69,294
45,51,78,1215
54,45,69,294
51,51,69,1221
45,45,72,294
45,45,72,1212
54,45,63,291
45,51,72,1182
45,48,72,294
48,48,72,1212
51,51,69,297
45,45,69,1218
45,45,69,294
54,51,72,303
51,45,69,309
45,45,75,294
45,54,69,861
54,48,63,297
45,45,69,1215
45,51,69,291
45,45,69,1224
54,51,69,294
45,45,69,1215
45,54,69,294
54,45,72,1185
51,45,63,294
45,48,69,1212
45,45,72,291
54,51,69,1221
45,48,72,294
45,51,78,1212
48,54,69,300
51,54,69,306
45,45,72,300
45,51,72,321
54,48,69,294
51,54,63,1218
45,45,69,294
45,48,72,1227
54,51,69,291
45,45,72,1179
45,54,69,294
45,45,72,1224
54,45,69,297
45,45,75,1215
45,45,72,291
51,45,69,1224
54,51,69,294
45,45,69,1179
45,45,72,303
51,54,69,309
45,48,63,516
51,45,69,291
45,45,69,1221
45,45,69,294
48,45,72,1158
51,54,72,297
45,48,69,1218
45,51,69,294
54,54,75,1209
51,45,69,294
45,54,72,1218
45,45,69,294
54,54,69,1182
45,45,69,294
45,51,69,1227
45,51,72,294
54,45,69,357
45,51,69,291
45,54,69,1224
51,45,69,294
54,45,69,1176
45,45,69,294
45,51,72,1221
51,48,75,294
48,45,72,1212
45,48,72,291
45,51,69,1221
51,45,69,294
48,54,69,1194
45,45,69,297
51,45,69,1218
45,51,72,294
48,45,72,1209
45,48,72,294
51,51,69,309
45,45,72,291
48,54,69,888
45,45,75,291
51,51,72,1218
45,51,69,294
48,45,72,1224
51,51,69,297
45,51,69,1215
45,45,72,291
48,45,69,1212
51,45,72,294
45,51,72,1215
45,45,72,294
54,45,72,1221
51,51,69,294
45,45,69,1212
45,45,69,294
54,51,75,447
45,45,69,294
45,54,69,1209
45,51,69,294
54,51,72,1218
45,45,69,294
45,51,63,1218
51,51,63,294
51,45,69,1215
45,48,69,291
45,48,69,1218
54,54,69,294
45,45,69,1224
45,54,69,297
45,48,69,1215
54,45,75,291
45,54,72,1212
45,48,69,294
51,45,63,300
54,45,69,294
45,54,69,999
45,45,72,291
51,54,72,1221
48,45,69,294
45,51,72,1194
45,45,63,297
51,51,69,1218
48,45,69,294
45,45,72,1209
51,54,75,294
45,45,72,1218
48,51,69,294
45,45,69,1209
51,48,69,294
45,45,69,1227
48,45,72,294
45,45,72,309
51,45,69,294
45,45,72,1158
48,48,69,294
51,45,72,1188
45,51,69,294
48,48,72,1221
45,48,69,294
51,54,75,1212
45,51,69,291
48,48,69,1221
45,48,69,294
51,45,69,1194
45,54,69,297
48,48,69,1218
51,54,69,294
45,48,63,1209
45,51,63,294
48,54,69,300
51,45,72,300
45,45,69,309
45,51,69,546
54,48,78,291
51,51,63,1218
45,45,69,294
45,51,69,1224
54,45,69,297
45,84,72,1215
45,51,72,294
45,48,69,1212
54,54,72,294
45,45,72,1215
45,51,72,294
51,45,69,1221
54,51,69,294
45,45,69,1215
45,51,69,300
51,48,75,501
48,51,69,294
45,45,69,1209
45,48,69,294
51,45,69,1218
48,48,69,294
45,45,72,1218
51,51,69,294
45,45,69,1215
48,45,69,291
45,48,69,1218
51,51,69,294
45,45,69,1224
48,51,72,297
45,45,72,1215
51,45,75,294
45,45,69,1212
48,45,63,306
51,45,72,261
45,45,69,294
45,45,72,1212
48,48,69,291
51,51,69,1221
45,45,72,294
45,51,72,1212
54,45,72,297
51,51,69,1218
45,45,69,294
45,51,72,1209
54,45,75,294
45,54,69,1218
45,45,72,300
45,51,69,1209
54,45,69,294
45,51,63,1227
45,45,69,306
51,51,63,369
54,45,72,291
45,51,69,1224
45,51,72,300
51,45,72,1197
48,45,69,294
45,45,72,1221
45,51,69,294
51,45,72,1212
48,51,69,291
45,48,72,1221
51,45,69,294
45,54,72,1212
48,45,69,297
45,45,69,1218
51,45,69,294
45,51,72,1209
48,45,69,300
45,45,69,306
51,51,72,423
45,45,69,294
48,54,69,1245
51,45,69,291
45,45,75,1251
45,48,69,294
48,54,69,1236
51,45,69,297
45,45,69,1233
45,51,69,294
54,45,72,1224
51,45,63,294
45,45,69,1221
45,45,69,294
54,45,69,1212
45,51,72,291
45,45,69,300
45,45,69,294
54,51,75,996
45,48,69,294
45,51,69,1218
51,48,69,294
54,48,69,1218
45,51,72,294
45,51,69,1215
51,45,72,291
48,45,69,1218
45,51,69,294
45,48,69,1224
51,51,69,297
48,45,69,1215
45,45,72,291
51,54,69,1212
45,48,75,294
48,45,69,516
45,45,69,294
51,45,72,1212
45,45,69,291
48,54,69,1221
45,45,69,294
51,45,72,1194
45,51,69,297
48,45,72,1218
51,45,69,294
45,51,63,1209
45,48,69,294
48,48,72,1218
51,51,69,294
45,48,75,1155
45,54,72,294
54,48,72,1227
51,45,69,294
45,45,69,300
45,45,72,309
54,51,69,303
45,45,69,777
45,54,69,291
45,45,72,1185
54,45,69,294
45,45,69,1215
45,45,69,294
51,45,69,1221
54,48,78,294
45,51,69,1212
45,45,69,291
51,51,69,1182
48,51,72,294
45,45,72,1212
45,45,69,297
51,45,69,1221
48,45,72,300
45,45,69,426
51,45,69,294
45,51,69,1188
48,54,69,291
45,51,69,1218
51,48,72,294
45,54,75,1224
48,51,69,297
45,48,69,1215
45,51,69,291
54,45,63,1185
45,51,69,294
45,45,69,1215
45,51,72,294
54,48,69,1221
45,51,72,294
45,51,72,1212
51,45,69,297
45,51,69,306
48,45,69,300
45,51,69,306
51,45,75,549
45,51,69,294
48,45,72,1209
45,54,72,294
51,45,69,1179
45,54,69,294
48,45,69,1218
51,45,69,294
45,45,69,1227
45,45,63,291
48,48,72,1218
51,48,69,294
45,54,69,1188
45,45,72,291
54,48,75,423
51,51,69,294
45,54,72,1221
45,45,69,294
54,45,69,1212
45,51,69,291
48,48,69,1182
45,48,69,294
51,45,72,1212
45,45,69,297
48,54,69,1218
45,45,69,294
51,45,69,1209
45,45,63,300
48,45,72,294
51,45,75,300
45,45,72,306
45,45,69,300
48,51,72,639
51,45,69,294
45,45,69,1224
45,45,69,297
54,45,69,1179
51,51,72,291
45,54,69,1224
45,48,72,294
54,51,69,1215
45,45,63,294
45,45,69,1221
45,51,90,294
54,45,69,1176
45,45,72,291
45,45,69,1221
51,45,72,294
54,45,69,1212
45,45,69,291
45,45,69,303
51,48,72,300
45,48,69,585
48,54,69,294
45,45,69,1227
51,45,69,291
45,45,69,1218
48,51,72,294
51,45,75,1224
45,45,72,297
45,45,69,1200
48,51,69,291
51,45,69,1224
45,45,72,294
45,45,69,1215
54,48,72,294
51,51,69,1221
45,45,72,294
45,45,69,654
51,45,72,294
48,54,72,1233
45,45,72,294
45,45,69,1239
51,54,75,291
48,54,69,1230
45,45,72,294
51,45,69,1227
45,54,69,294
