Iteration,SetIndex,LineIndex,Cycles
0,216,2,276
0,216,3,252
0,216,4,270
0,216,5,249
0,216,6,255
0,216,7,252
0,217,0,249
0,217,1,255
0,217,2,351
0,217,3,273
0,217,4,318
0,217,5,219
0,217,6,276
0,217,7,267
0,218,0,297
0,218,1,306
0,218,2,318
0,218,3,249
0,218,4,261
0,218,5,297
0,218,6,264
0,218,7,324
0,219,0,303
0,219,1,306
0,219,2,321
0,219,3,324
0,219,4,303
0,219,5,330
0,219,6,303
0,219,7,252
0,220,0,297
0,220,1,426
0,220,2,267
0,220,3,939
0,220,4,264
0,220,5,306
0,220,6,252
0,220,7,303
0,221,0,315
0,221,1,297
0,221,2,1269
0,221,3,267
0,221,4,324
0,221,5,303
0,221,6,309
0,221,7,804
0,222,0,270
0,222,1,267
0,222,2,255
0,222,3,264
0,222,4,303
0,222,5,297
0,222,6,300
0,222,7,309
0,223,0,315
0,223,1,408
0,223,2,339
0,223,3,303
0,223,4,285
0,223,5,279
0,223,6,309
0,223,7,243
0,224,0,273
0,224,1,267
0,224,2,327
0,224,3,309
0,224,4,276
0,224,5,282
0,224,6,543
0,224,7,342
0,225,0,285
0,225,1,279
0,225,2,321
0,225,3,276
0,225,4,315
0,225,5,258
0,225,6,1215
0,225,7,354
0,226,0,369
0,226,1,363
0,226,2,330
0,226,3,258
0,226,4,282
0,226,5,255
0,226,6,195
0,226,7,300
0,227,0,285
0,227,1,273
0,227,2,294
0,227,3,309
0,227,4,249
0,227,5,252
0,227,6,246
0,227,7,417
0,228,0,240
0,228,1,288
0,228,2,282
0,228,3,321
0,228,4,282
0,228,5,321
0,228,6,300
0,228,7,309
0,229,0,273
0,229,1,267
0,229,2,240
0,229,3,288
0,229,4,1281
0,229,5,375
0,229,6,402
0,229,7,354
0,230,0,267
0,230,1,273
0,230,2,267
0,230,3,339
0,230,4,309
0,230,5,249
0,230,6,270
0,230,7,261
0,231,0,258
0,231,1,303
0,231,2,255
0,231,3,306
0,231,4,270
0,231,5,309
0,231,6,312
0,231,7,297
0,232,0,258
0,232,1,204
0,232,2,216
0,232,3,306
0,232,4,264
0,232,5,261
0,232,6,210
0,232,7,303
0,233,0,267
0,233,1,267
0,233,2,258
0,233,3,264
0,233,4,210
0,233,5,264
0,233,6,258
0,233,7,291
0,234,0,291
0,234,1,309
0,234,2,255
0,234,3,255
0,234,4,297
0,234,5,294
0,234,6,258
0,234,7,255
0,235,0,1128
0,235,1,309
0,235,2,252
0,235,3,294
0,235,4,315
0,235,5,255
0,235,6,300
0,235,7,306
0,236,0,1062
0,236,1,309
0,236,2,303
0,236,3,291
0,236,4,252
0,236,5,270
0,236,6,306
0,236,7,759
0,237,0,306
0,237,1,357
0,237,2,255
0,237,3,258
0,237,4,267
0,237,5,729
0,237,6,294
0,237,7,255
0,238,0,1242
0,238,1,294
0,238,2,264
0,238,3,216
0,238,4,213
0,238,5,255
0,238,6,279
0,238,7,300
0,239,0,261
0,239,1,255
0,239,2,297
0,239,3,258
0,239,4,267
0,239,5,255
0,239,6,264
0,239,7,297
0,240,0,312
0,240,1,300
0,240,2,300
0,240,3,306
0,240,4,294
0,240,5,891
0,240,6,285
0,240,7,312
0,241,0,1149
0,241,1,300
0,241,2,306
0,241,3,300
0,241,4,309
0,241,5,303
0,241,6,306
0,241,7,306
0,242,0,261
0,242,1,294
0,242,2,237
0,242,3,261
0,242,4,306
0,242,5,258
0,242,6,279
0,242,7,258
0,243,0,255
0,243,1,258
0,243,2,261
0,243,3,216
0,243,4,252
0,243,5,258
0,243,6,309
0,243,7,255
0,244,0,267
0,244,1,258
0,244,2,261
0,244,3,309
0,244,4,261
0,244,5,441
0,244,6,309
0,244,7,261
0,245,0,258
0,245,1,255
0,245,2,285
0,245,3,300
0,245,4,264
0,245,5,300
0,245,6,300
0,245,7,327
0,246,0,303
0,246,1,333
0,246,2,294
0,246,3,300
0,246,4,597
0,246,5,267
0,246,6,861
0,246,7,1137
0,247,0,297
0,247,1,765
0,247,2,267
0,247,3,981
0,247,4,267
0,247,5,732
0,247,6,300
0,247,7,921
0,248,0,267
0,248,1,267
0,248,2,243
0,248,3,264
0,248,4,294
0,248,5,264
0,248,6,306
0,248,7,279
0,249,0,273
0,249,1,303
0,249,2,204
0,249,3,201
0,249,4,303
0,249,5,339
0,249,6,267
0,249,7,288
0,250,0,306
0,250,1,330
0,250,2,300
0,250,3,294
0,250,4,312
0,250,5,306
0,250,6,309
0,250,7,819
0,251,0,294
0,251,1,498
0,251,2,300
0,251,3,339
0,251,4,312
0,251,5,1095
0,251,6,339
0,251,7,852
0,252,0,312
0,252,1,303
0,252,2,303
0,252,3,822
0,252,4,309
0,252,5,390
0,252,6,300
0,252,7,270
0,253,0,273
0,253,1,267
0,253,2,309
0,253,3,306
0,253,4,303
0,253,5,297
0,253,6,297
0,253,7,273
0,254,0,264
0,254,1,228
0,254,2,225
0,254,3,294
0,254,4,273
0,254,5,297
0,254,6,267
0,254,7,264
0,255,0,267
0,255,1,264
0,255,2,303
0,255,3,306
0,255,4,240
0,255,5,198
0,255,6,264
0,255,7,300
0,256,0,303
0,256,1,303
0,256,2,309
0,256,3,306
0,256,4,264
0,256,5,306
0,256,6,294
0,256,7,306
0,257,0,300
0,257,1,729
0,257,2,786
0,257,3,258
0,257,4,261
0,257,5,270
0,257,6,273
0,257,7,297
0,258,0,438
0,258,1,267
0,258,2,444
0,258,3,276
0,258,4,348
0,258,5,315
0,258,6,276
0,258,7,291
0,259,0,273
0,259,1,459
0,259,2,336
0,259,3,270
0,259,4,279
0,259,5,267
0,259,6,384
0,259,7,267
0,260,0,423
0,260,1,339
0,260,2,282
0,260,3,399
0,260,4,321
0,260,5,291
0,260,6,345
0,260,7,246
0,261,0,375
0,261,1,324
0,261,2,381
0,261,3,1041
0,261,4,264
0,261,5,276
0,261,6,237
0,261,7,270
0,262,0,300
0,262,1,306
0,262,2,294
0,262,3,264
0,262,4,264
0,262,5,306
0,262,6,297
0,262,7,273
0,263,0,408
0,263,1,270
0,263,2,456
0,263,3,270
0,263,4,264
0,263,5,303
0,263,6,327
0,263,7,291
0,264,0,300
0,264,1,300
0,264,2,270
0,264,3,261
0,264,4,276
0,264,5,264
0,264,6,270
0,264,7,267
0,265,0,243
0,265,1,267
0,265,2,237
0,265,3,240
0,265,4,261
0,265,5,321
0,265,6,261
0,265,7,270
0,266,0,291
0,266,1,270
0,266,2,309
0,266,3,267
0,266,4,267
0,266,5,297
0,266,6,258
0,266,7,300
0,267,0,252
0,267,1,261
0,267,2,318
0,267,3,897
0,267,4,261
0,267,5,255
0,267,6,312
0,267,7,306
0,268,0,300
0,268,1,309
0,268,2,309
0,268,3,303
0,268,4,294
0,268,5,300
0,268,6,255
0,268,7,255
0,269,0,1209
0,269,1,303
0,269,2,303
0,269,3,945
0,269,4,279
0,269,5,303
0,269,6,258
0,269,7,264
0,270,0,258
0,270,1,306
0,270,2,267
0,270,3,264
0,270,4,258
0,270,5,258
0,270,6,318
0,270,7,279
0,271,0,261
0,271,1,258
0,271,2,300
0,271,3,252
0,271,4,258
0,271,5,297
0,271,6,261
0,271,7,264
0,272,0,270
0,272,1,585
0,272,2,303
0,272,3,1173
0,272,4,255
0,272,5,255
0,272,6,261
0,272,7,297
0,273,0,312
0,273,1,252
0,273,2,309
0,273,3,978
0,273,4,255
0,273,5,744
0,273,6,306
0,273,7,255
0,274,0,264
0,274,1,258
0,274,2,381
0,274,3,267
0,274,4,267
0,274,5,264
0,274,6,261
0,274,7,258
0,275,0,258
0,275,1,315
0,275,2,258
0,275,3,267
0,275,4,261
0,275,5,255
0,275,6,300
0,275,7,252
0,276,0,261
0,276,1,255
0,276,2,285
0,276,3,258
0,276,4,255
0,276,5,264
0,276,6,312
0,276,7,297
0,277,0,300
0,277,1,255
0,277,2,261
0,277,3,258
0,277,4,372
0,277,5,267
0,277,6,270
0,277,7,258
0,278,0,309
0,278,1,273
0,278,2,255
0,278,3,309
0,278,4,333
0,278,5,300
0,278,6,258
0,278,7,303
0,279,0,297
0,279,1,306
0,279,2,255
0,279,3,1098
0,279,4,312
0,279,5,306
0,279,6,261
0,279,7,252
0,280,0,267
0,280,1,261
0,280,2,270
0,280,3,252
0,280,4,252
0,280,5,258
0,280,6,261
0,280,7,303
0,281,0,420
0,281,1,258
0,281,2,264
0,281,3,258
0,281,4,315
0,281,5,282
0,281,6,309
0,281,7,273
0,282,0,306
0,282,1,279
0,282,2,1233
0,282,3,252
0,282,4,258
0,282,5,255
0,282,6,267
0,282,7,258
0,283,0,279
0,283,1,306
0,283,2,258
0,283,3,1257
0,283,4,315
0,283,5,267
0,283,6,306
0,283,7,252
0,284,0,261
0,284,1,258
0,284,2,300
0,284,3,252
0,284,4,1059
0,284,5,267
0,284,6,366
0,284,7,306
0,285,0,732
0,285,1,1221
0,285,2,270
0,285,3,234
0,285,4,414
0,285,5,258
0,285,6,255
0,285,7,312
0,286,0,258
0,286,1,306
0,286,2,255
0,286,3,258
0,286,4,306
0,286,5,267
0,286,6,348
0,286,7,273
0,287,0,237
0,287,1,240
0,287,2,264
0,287,3,267
0,287,4,237
0,287,5,264
0,287,6,264
0,287,7,234
0,288,0,333
0,288,1,297
0,288,2,306
0,288,3,297
0,288,4,309
0,288,5,294
0,288,6,252
0,288,7,303
0,289,0,300
0,289,1,300
0,289,2,303
0,289,3,306
0,289,4,303
0,289,5,300
0,289,6,1143
0,289,7,300
0,290,0,270
0,290,1,264
0,290,2,300
0,290,3,261
0,290,4,264
0,290,5,240
0,290,6,297
0,290,7,267
0,291,0,267
0,291,1,243
0,291,2,300
0,291,3,267
0,291,4,264
0,291,5,267
0,291,6,276
0,291,7,267
0,292,0,264
0,292,1,279
0,292,2,345
0,292,3,270
0,292,4,396
0,292,5,381
0,292,6,1182
0,292,7,303
0,293,0,363
0,293,1,282
0,293,2,1287
0,293,3,414
0,293,4,315
0,293,5,333
0,293,6,312
0,293,7,1104
0,294,0,312
0,294,1,1134
0,294,2,279
0,294,3,501
0,294,4,246
0,294,5,273
0,294,6,408
0,294,7,1374
0,295,0,312
0,295,1,375
0,295,2,345
0,295,3,339
0,295,4,306
0,295,5,336
0,295,6,261
0,295,7,432
0,296,0,234
0,296,1,270
0,296,2,267
0,296,3,303
0,296,4,303
0,296,5,306
0,296,6,273
0,296,7,261
0,297,0,270
0,297,1,279
0,297,2,267
0,297,3,270
0,297,4,273
0,297,5,345
0,297,6,267
0,297,7,264
0,298,0,717
0,298,1,294
0,298,2,267
0,298,3,297
0,298,4,264
0,298,5,303
0,298,6,264
0,298,7,267
0,299,0,285
0,299,1,300
0,299,2,261
0,299,3,249
0,299,4,264
0,299,5,504
0,299,6,297
0,299,7,960
0,300,0,291
0,300,1,294
0,300,2,303
0,300,3,264
0,300,4,414
0,300,5,258
0,300,6,270
0,300,7,357
0,301,0,261
0,301,1,1086
0,301,2,237
0,301,3,267
0,301,4,10593
0,301,5,642
0,301,6,300
0,301,7,306
0,302,0,237
0,302,1,267
0,302,2,240
0,302,3,267
0,302,4,270
0,302,5,294
0,302,6,237
0,302,7,306
0,303,0,240
0,303,1,270
0,303,2,267
0,303,3,282
0,303,4,270
0,303,5,282
0,303,6,249
0,303,7,273
0,304,0,261
0,304,1,852
0,304,2,327
0,304,3,267
0,304,4,264
0,304,5,933
0,304,6,267
0,304,7,303
0,305,0,864
0,305,1,297
0,305,2,312
0,305,3,270
0,305,4,861
0,305,5,294
0,305,6,351
0,305,7,306
0,306,0,270
0,306,1,270
0,306,2,270
0,306,3,261
0,306,4,240
0,306,5,264
0,306,6,237
0,306,7,435
0,307,0,264
0,307,1,282
0,307,2,309
0,307,3,234
0,307,4,255
0,307,5,300
0,307,6,252
0,307,7,243
0,308,0,240
0,308,1,246
0,308,2,264
0,308,3,264
0,308,4,267
0,308,5,297
0,308,6,240
0,308,7,300
0,309,0,267
0,309,1,270
0,309,2,270
0,309,3,270
0,309,4,294
0,309,5,240
0,309,6,264
0,309,7,267
0,310,0,309
0,310,1,261
0,310,2,309
0,310,3,327
0,310,4,297
0,310,5,294
0,310,6,276
0,310,7,306
0,311,0,339
0,311,1,663
0,311,2,264
0,311,3,237
0,311,4,1275
0,311,5,270
0,311,6,780
0,311,7,294
0,312,0,306
0,312,1,312
0,312,2,267
0,312,3,270
0,312,4,273
0,312,5,294
0,312,6,243
0,312,7,384
0,313,0,294
0,313,1,300
0,313,2,291
0,313,3,309
0,313,4,285
0,313,5,267
0,313,6,270
0,313,7,297
0,314,0,645
0,314,1,468
0,314,2,396
0,314,3,249
0,314,4,264
0,314,5,774
0,314,6,336
0,314,7,267
0,315,0,291
0,315,1,267
0,315,2,393
0,315,3,267
0,315,4,1092
0,315,5,324
0,315,6,264
0,315,7,270
0,316,0,1215
0,316,1,303
0,316,2,336
0,316,3,270
0,316,4,285
0,316,5,1194
0,316,6,309
0,316,7,303
0,317,0,303
0,317,1,267
0,317,2,1140
0,317,3,792
0,317,4,237
0,317,5,267
0,317,6,309
0,317,7,249
0,318,0,270
0,318,1,255
0,318,2,249
0,318,3,249
0,318,4,252
0,318,5,267
0,318,6,270
0,318,7,252
0,319,0,309
0,319,1,270
0,319,2,255
0,319,3,270
0,319,4,270
0,319,5,243
0,319,6,267
0,319,7,270
0,320,0,264
0,320,1,294
0,320,2,255
0,320,3,261
0,320,4,300
0,320,5,258
0,320,6,267
0,320,7,258
0,321,0,261
0,321,1,252
0,321,2,258
0,321,3,261
0,321,4,267
0,321,5,264
0,321,6,258
0,321,7,267
0,322,0,912
0,322,1,312
0,322,2,306
0,322,3,303
0,322,4,300
0,322,5,303
0,322,6,1227
0,322,7,309
0,323,0,297
0,323,1,309
0,323,2,300
0,323,3,318
0,323,4,309
0,323,5,306
0,323,6,297
0,323,7,927
0,324,0,312
0,324,1,306
0,324,2,309
0,324,3,309
0,324,4,294
0,324,5,879
0,324,6,303
0,324,7,300
0,325,0,297
0,325,1,306
0,325,2,318
0,325,3,303
0,325,4,306
0,325,5,300
0,325,6,300
0,325,7,306
0,326,0,255
0,326,1,258
0,326,2,255
0,326,3,264
0,326,4,264
0,326,5,270
0,326,6,267
0,326,7,264
0,327,0,279
0,327,1,318
0,327,2,414
0,327,3,324
0,327,4,261
0,327,5,264
0,327,6,267
0,327,7,264
0,328,0,258
0,328,1,339
0,328,2,261
0,328,3,276
0,328,4,258
0,328,5,468
0,328,6,264
0,328,7,264
0,329,0,339
0,329,1,324
0,329,2,348
0,329,3,432
0,329,4,294
0,329,5,741
0,329,6,270
0,329,7,267
0,330,0,261
0,330,1,342
0,330,2,279
0,330,3,264
0,330,4,348
0,330,5,258
0,330,6,261
0,330,7,258
0,331,0,261
0,331,1,255
0,331,2,267
0,331,3,258
0,331,4,264
0,331,5,261
0,331,6,261
0,331,7,261
0,332,0,261
0,332,1,255
0,332,2,258
0,332,3,264
0,332,4,255
0,332,5,309
0,332,6,267
0,332,7,261
0,333,0,258
0,333,1,255
0,333,2,270
0,333,3,300
0,333,4,270
0,333,5,261
0,333,6,255
0,333,7,258
0,334,0,306
0,334,1,309
0,334,2,306
0,334,3,303
0,334,4,312
0,334,5,309
0,334,6,1200
0,334,7,312
0,335,0,300
0,335,1,309
0,335,2,309
0,335,3,1215
0,335,4,306
0,335,5,264
0,335,6,312
0,335,7,309
0,336,0,273
0,336,1,258
0,336,2,258
0,336,3,255
0,336,4,264
0,336,5,267
0,336,6,252
0,336,7,264
0,337,0,264
0,337,1,258
0,337,2,255
0,337,3,258
0,337,4,261
0,337,5,258
0,337,6,261
0,337,7,267
0,338,0,312
0,338,1,303
0,338,2,303
0,338,3,303
0,338,4,1182
0,338,5,312
0,338,6,315
0,338,7,306
0,339,0,303
0,339,1,1230
0,339,2,297
0,339,3,303
0,339,4,309
0,339,5,300
0,339,6,297
0,339,7,795
0,340,0,306
0,340,1,315
0,340,2,303
0,340,3,309
0,340,4,315
0,340,5,312
0,340,6,312
0,340,7,306
0,341,0,306
0,341,1,1071
0,341,2,258
0,341,3,312
0,341,4,303
0,341,5,303
0,341,6,309
0,341,7,1209
0,342,0,264
0,342,1,279
0,342,2,255
0,342,3,258
0,342,4,267
0,342,5,258
0,342,6,261
0,342,7,255
0,343,0,261
0,343,1,258
0,343,2,258
0,343,3,258
0,343,4,267
0,343,5,255
0,343,6,264
0,343,7,255
0,344,0,300
0,344,1,927
0,344,2,312
0,344,3,309
0,344,4,300
0,344,5,303
0,344,6,297
0,344,7,981
0,345,0,306
0,345,1,309
0,345,2,300
0,345,3,300
0,345,4,303
0,345,5,306
0,345,6,1221
0,345,7,309
0,346,0,258
0,346,1,255
0,346,2,258
0,346,3,258
0,346,4,291
0,346,5,294
0,346,6,267
0,346,7,255
0,347,0,258
0,347,1,258
0,347,2,255
0,347,3,264
0,347,4,258
0,347,5,255
0,347,6,261
0,347,7,258
0,348,0,261
0,348,1,264
0,348,2,270
0,348,3,258
0,348,4,252
0,348,5,261
0,348,6,264
0,348,7,267
0,349,0,261
0,349,1,267
0,349,2,255
0,349,3,264
0,349,4,258
0,349,5,264
0,349,6,297
0,349,7,264
0,350,0,297
0,350,1,306
0,350,2,300
0,350,3,303
0,350,4,312
0,350,5,300
0,350,6,1164
0,350,7,306
0,351,0,303
0,351,1,312
0,351,2,297
0,351,3,306
0,351,4,1173
0,351,5,300
0,351,6,309
0,351,7,309
0,352,0,261
0,352,1,273
0,352,2,252
0,352,3,267
0,352,4,267
0,352,5,264
0,352,6,264
0,352,7,261
0,353,0,252
0,353,1,258
0,353,2,258
0,353,3,258
0,353,4,267
0,353,5,261
0,353,6,261
0,353,7,255
0,354,0,312
0,354,1,312
0,354,2,303
0,354,3,1125
0,354,4,300
0,354,5,315
0,354,6,300
0,354,7,315
0,355,0,294
0,355,1,897
0,355,2,303
0,355,3,300
0,355,4,300
0,355,5,306
0,355,6,297
0,355,7,300
0,356,0,306
0,356,1,804
0,356,2,297
0,356,3,315
0,356,4,300
0,356,5,309
0,356,6,312
0,356,7,1137
0,357,0,303
0,357,1,303
0,357,2,303
0,357,3,306
0,357,4,261
0,357,5,309
0,357,6,306
0,357,7,1122
0,358,0,264
0,358,1,264
0,358,2,261
0,358,3,258
0,358,4,258
0,358,5,264
0,358,6,267
0,358,7,300
0,359,0,258
0,359,1,252
0,359,2,264
0,359,3,258
0,359,4,255
0,359,5,279
0,359,6,264
0,359,7,264
0,360,0,306
0,360,1,312
0,360,2,312
0,360,3,303
0,360,4,1140
0,360,5,300
0,360,6,312
0,360,7,306
0,361,0,306
0,361,1,1251
0,361,2,306
0,361,3,309
0,361,4,303
0,361,5,267
0,361,6,303
0,361,7,267
0,362,0,264
0,362,1,273
0,362,2,264
0,362,3,261
0,362,4,267
0,362,5,354
0,362,6,267
0,362,7,309
0,363,0,312
0,363,1,273
0,363,2,273
0,363,3,318
0,363,4,261
0,363,5,276
0,363,6,261
0,363,7,330
0,364,0,306
0,364,1,264
0,364,2,255
0,364,3,264
0,364,4,273
0,364,5,258
0,364,6,270
0,364,7,270
0,365,0,255
0,365,1,264
0,365,2,264
0,365,3,261
0,365,4,264
0,365,5,258
0,365,6,264
0,365,7,255
0,366,0,297
0,366,1,1071
0,366,2,303
0,366,3,300
0,366,4,300
0,366,5,834
0,366,6,300
0,366,7,312
0,367,0,309
0,367,1,300
0,367,2,312
0,367,3,309
0,367,4,303
0,367,5,309
0,367,6,294
0,367,7,909
0,368,0,264
0,368,1,258
0,368,2,261
0,368,3,267
0,368,4,258
0,368,5,255
0,368,6,258
0,368,7,255
0,369,0,261
0,369,1,261
0,369,2,255
0,369,3,261
0,369,4,261
0,369,5,264
0,369,6,267
0,369,7,255
0,370,0,303
0,370,1,300
0,370,2,297
0,370,3,825
0,370,4,297
0,370,5,312
0,370,6,306
0,370,7,306
0,371,0,315
0,371,1,315
0,371,2,306
0,371,3,303
0,371,4,294
0,371,5,1035
0,371,6,303
0,371,7,309
0,372,0,297
0,372,1,303
0,372,2,291
0,372,3,897
0,372,4,306
0,372,5,309
0,372,6,306
0,372,7,297
0,373,0,306
0,373,1,306
0,373,2,300
0,373,3,312
0,373,4,1272
0,373,5,306
0,373,6,306
0,373,7,309
0,374,0,261
0,374,1,252
0,374,2,264
0,374,3,258
0,374,4,258
0,374,5,264
0,374,6,258
0,374,7,267
0,375,0,261
0,375,1,303
0,375,2,258
0,375,3,258
0,375,4,261
0,375,5,276
0,375,6,267
0,375,7,261
0,376,0,297
0,376,1,1236
0,376,2,300
0,376,3,306
0,376,4,306
0,376,5,315
0,376,6,303
0,376,7,867
0,377,0,315
0,377,1,303
0,377,2,306
0,377,3,312
0,377,4,309
0,377,5,309
0,377,6,300
0,377,7,864
0,378,0,258
0,378,1,261
0,378,2,264
0,378,3,255
0,378,4,258
0,378,5,273
0,378,6,255
0,378,7,300
0,379,0,267
0,379,1,264
0,379,2,258
0,379,3,255
0,379,4,270
0,379,5,270
0,379,6,264
0,379,7,261
0,380,0,258
0,380,1,264
0,380,2,264
0,380,3,264
0,380,4,309
0,380,5,261
0,380,6,258
0,380,7,258
0,381,0,261
0,381,1,258
0,381,2,261
0,381,3,255
0,381,4,273
0,381,5,258
0,381,6,258
0,381,7,258
0,382,0,306
0,382,1,303
0,382,2,306
0,382,3,315
0,382,4,300
0,382,5,306
0,382,6,297
0,382,7,1071
0,383,0,315
0,383,1,303
0,383,2,300
0,383,3,300
0,383,4,309
0,383,5,1071
0,383,6,300
0,383,7,309
0,384,0,264
0,384,1,303
0,384,2,258
0,384,3,264
0,384,4,264
0,384,5,258
0,384,6,261
0,384,7,258
0,385,0,264
0,385,1,270
0,385,2,255
0,385,3,258
0,385,4,255
0,385,5,252
0,385,6,267
0,385,7,276
0,386,0,309
0,386,1,294
0,386,2,309
0,386,3,306
0,386,4,303
0,386,5,1272
0,386,6,306
0,386,7,309
0,387,0,300
0,387,1,300
0,387,2,294
0,387,3,909
0,387,4,300
0,387,5,312
0,387,6,300
0,387,7,303
0,388,0,300
0,388,1,990
0,388,2,306
0,388,3,315
0,388,4,312
0,388,5,303
0,388,6,312
0,388,7,297
0,389,0,303
0,389,1,306
0,389,2,300
0,389,3,303
0,389,4,309
0,389,5,294
0,389,6,294
0,389,7,306
0,390,0,270
0,390,1,255
0,390,2,264
0,390,3,258
0,390,4,255
0,390,5,261
0,390,6,261
0,390,7,258
0,391,0,261
0,391,1,267
0,391,2,264
0,391,3,261
0,391,4,255
0,391,5,261
0,391,6,270
0,391,7,267
0,392,0,300
0,392,1,306
0,392,2,312
0,392,3,312
0,392,4,1251
0,392,5,300
0,392,6,309
0,392,7,303
0,393,0,300
0,393,1,312
0,393,2,297
0,393,3,1080
0,393,4,306
0,393,5,300
0,393,6,318
0,393,7,300
0,394,0,258
0,394,1,255
0,394,2,264
0,394,3,255
0,394,4,255
0,394,5,270
0,394,6,255
0,394,7,270
0,395,0,267
0,395,1,264
0,395,2,264
0,395,3,297
0,395,4,255
0,395,5,267
0,395,6,270
0,395,7,264
0,396,0,315
0,396,1,270
0,396,2,300
0,396,3,279
0,396,4,270
0,396,5,264
0,396,6,264
0,396,7,264
0,397,0,306
0,397,1,264
0,397,2,264
0,397,3,264
0,397,4,306
0,397,5,273
0,397,6,270
0,397,7,264
0,398,0,303
0,398,1,261
0,398,2,321
0,398,3,318
0,398,4,312
0,398,5,309
0,398,6,303
0,398,7,309
0,399,0,300
0,399,1,309
0,399,2,312
0,399,3,309
0,399,4,309
0,399,5,318
0,399,6,303
0,399,7,306
0,400,0,261
0,400,1,264
0,400,2,267
0,400,3,264
0,400,4,258
0,400,5,255
0,400,6,270
0,400,7,258
0,401,0,261
0,401,1,258
0,401,2,264
0,401,3,270
0,401,4,258
0,401,5,267
0,401,6,264
0,401,7,255
0,402,0,309
0,402,1,303
0,402,2,309
0,402,3,1158
0,402,4,297
0,402,5,303
0,402,6,306
0,402,7,312
0,403,0,303
0,403,1,303
0,403,2,1158
0,403,3,303
0,403,4,306
0,403,5,303
0,403,6,300
0,403,7,1107
0,404,0,303
0,404,1,309
0,404,2,927
0,404,3,306
0,404,4,309
0,404,5,312
0,404,6,306
0,404,7,1227
0,405,0,306
0,405,1,309
0,405,2,312
0,405,3,309
0,405,4,297
0,405,5,885
0,405,6,312
0,405,7,303
0,406,0,258
0,406,1,255
0,406,2,264
0,406,3,261
0,406,4,258
0,406,5,258
0,406,6,261
0,406,7,267
0,407,0,261
0,407,1,264
0,407,2,261
0,407,3,261
0,407,4,261
0,407,5,264
0,407,6,255
0,407,7,270
0,408,0,1104
0,408,1,312
0,408,2,315
0,408,3,303
0,408,4,315
0,408,5,300
0,408,6,309
0,408,7,300
0,409,0,315
0,409,1,294
0,409,2,294
0,409,3,1044
0,409,4,306
0,409,5,303
0,409,6,312
0,409,7,297
0,410,0,261
0,410,1,258
0,410,2,264
0,410,3,258
0,410,4,258
0,410,5,264
0,410,6,258
0,410,7,270
0,411,0,255
0,411,1,258
0,411,2,261
0,411,3,258
0,411,4,264
0,411,5,258
0,411,6,255
0,411,7,258
0,412,0,264
0,412,1,270
0,412,2,261
0,412,3,264
0,412,4,258
0,412,5,258
0,412,6,261
0,412,7,255
0,413,0,258
0,413,1,258
0,413,2,261
0,413,3,264
0,413,4,312
0,413,5,252
0,413,6,261
0,413,7,255
0,414,0,315
0,414,1,303
0,414,2,303
0,414,3,309
0,414,4,309
0,414,5,312
0,414,6,1272
0,414,7,306
0,415,0,309
0,415,1,312
0,415,2,267
0,415,3,1026
0,415,4,297
0,415,5,261
0,415,6,255
0,415,7,981
0,416,0,258
0,416,1,255
0,416,2,267
0,416,3,255
0,416,4,255
0,416,5,261
0,416,6,258
0,416,7,261
0,417,0,270
0,417,1,255
0,417,2,261
0,417,3,261
0,417,4,258
0,417,5,267
0,417,6,255
0,417,7,270
0,418,0,306
0,418,1,306
0,418,2,1254
0,418,3,312
0,418,4,312
0,418,5,303
0,418,6,312
0,418,7,309
0,419,0,1119
0,419,1,309
0,419,2,306
0,419,3,309
0,419,4,309
0,419,5,303
0,419,6,309
0,419,7,303
0,420,0,303
0,420,1,306
0,420,2,1179
0,420,3,300
0,420,4,312
0,420,5,312
0,420,6,309
0,420,7,303
0,421,0,939
0,421,1,309
0,421,2,315
0,421,3,297
0,421,4,309
0,421,5,303
0,421,6,306
0,421,7,1164
0,422,0,267
0,422,1,258
0,422,2,261
0,422,3,267
0,422,4,264
0,422,5,264
0,422,6,258
0,422,7,261
0,423,0,258
0,423,1,264
0,423,2,252
0,423,3,267
0,423,4,300
0,423,5,261
0,423,6,267
0,423,7,264
0,424,0,309
0,424,1,300
0,424,2,321
0,424,3,294
0,424,4,294
0,424,5,309
0,424,6,306
0,424,7,312
0,425,0,309
0,425,1,294
0,425,2,300
0,425,3,303
0,425,4,303
0,425,5,306
0,425,6,306
0,425,7,306
0,426,0,255
0,426,1,261
0,426,2,267
0,426,3,255
0,426,4,267
0,426,5,255
0,426,6,261
0,426,7,255
0,427,0,255
0,427,1,258
0,427,2,252
0,427,3,273
0,427,4,267
0,427,5,264
0,427,6,270
0,427,7,273
0,428,0,255
0,428,1,258
0,428,2,264
0,428,3,297
0,428,4,258
0,428,5,264
0,428,6,261
0,428,7,261
0,429,0,270
0,429,1,258
0,429,2,255
0,429,3,258
0,429,4,261
0,429,5,273
0,429,6,270
0,429,7,264
0,430,0,315
0,430,1,315
0,430,2,309
0,430,3,321
0,430,4,315
0,430,5,300
0,430,6,306
0,430,7,303
0,431,0,312
0,431,1,375
0,431,2,318
0,431,3,306
0,431,4,264
0,431,5,306
0,431,6,309
0,431,7,393
0,432,0,270
0,432,1,312
0,432,2,309
0,432,3,261
0,432,4,273
0,432,5,315
0,432,6,267
0,432,7,273
0,433,0,258
0,433,1,261
0,433,2,258
0,433,3,261
0,433,4,255
